Date,F,HMC,TM,TTM,PAG,GM,OSK,FCAU
2015-11-27,14.529999732971191,32.630001068115234,124.37000274658203,31.030000686645508,46.869998931884766,36.369998931884766,43.29999923706055,9.440789222717285
2015-11-30,14.329999923706055,32.68000030517578,124.41999816894531,31.56999969482422,46.65999984741211,36.20000076293945,43.86000061035156,9.375
2015-12-01,14.5600004196167,33.31999969482422,125.91999816894531,30.889999389648438,46.470001220703125,36.2599983215332,43.61000061035156,9.368420600891113
2015-12-02,14.260000228881836,32.93000030517578,125.73999786376953,30.360000610351562,46.27000045776367,35.72999954223633,43.11000061035156,9.138157844543457
2015-12-03,13.979999542236328,32.52000045776367,124.72000122070312,29.739999771118164,45.61000061035156,35.470001220703125,41.970001220703125,9.111842155456543
2015-12-04,14.199999809265137,32.689998626708984,125.9000015258789,29.950000762939453,45.84000015258789,36.25,42.22999954223633,9.236842155456543
2015-12-07,14.119999885559082,32.630001068115234,125.1500015258789,29.270000457763672,45.349998474121094,36.130001068115234,41.70000076293945,9.230262756347656
2015-12-08,13.970000267028809,32.15999984741211,122.5199966430664,29.780000686645508,45.119998931884766,35.47999954223633,40.63999938964844,9.0921049118042
2015-12-09,13.890000343322754,32.15999984741211,123.9000015258789,29.229999542236328,45.06999969482422,35.45000076293945,40.70000076293945,9.085526466369629
2015-12-10,13.960000038146973,32.060001373291016,124.88999938964844,29.209999084472656,44.689998626708984,35.630001068115234,40.20000076293945,9.078947067260742
2015-12-11,13.640000343322754,31.399999618530273,123.66999816894531,27.149999618530273,44.09000015258789,34.54999923706055,38.959999084472656,8.947368621826172
2015-12-14,13.619999885559082,31.549999237060547,122.5,27.209999084472656,43.86000061035156,34.38999938964844,39.27000045776367,8.611842155456543
2015-12-15,13.869999885559082,31.530000686645508,122.16999816894531,27.860000610351562,43.86000061035156,34.540000915527344,39.61000061035156,8.881579399108887
2015-12-16,14.359999656677246,32.790000915527344,126.66000366210938,28.889999389648438,44.119998931884766,35.13999938964844,40.36000061035156,9.019737243652344
2015-12-17,13.979999542236328,32.369998931884766,124.80000305175781,28.43000030517578,43.2400016784668,34.11000061035156,38.439998626708984,9.085526466369629
2015-12-18,13.800000190734863,31.940000534057617,124.38999938964844,28.639999389648438,41.97999954223633,33.66999816894531,37.33000183105469,9.026315689086914
2015-12-21,13.729999542236328,32.11000061035156,124.6500015258789,28.6299991607666,41.790000915527344,33.83000183105469,37.70000076293945,9.184210777282715
2015-12-22,14.199999809265137,32.16999816894531,125.58000183105469,28.469999313354492,41.849998474121094,34.290000915527344,39.16999816894531,9.013157844543457
2015-12-23,14.359999656677246,32.380001068115234,127.1500015258789,28.700000762939453,43.09000015258789,34.779998779296875,39.939998626708984,9.355262756347656
2015-12-24,14.3100004196167,32.400001525878906,125.7699966430664,28.93000030517578,42.209999084472656,34.599998474121094,39.86000061035156,9.355262756347656
2015-12-28,14.180000305175781,32.220001220703125,124.47000122070312,29.469999313354492,42.09000015258789,34.5099983215332,38.95000076293945,9.4078950881958
2015-12-29,14.229999542236328,32.40999984741211,124.76000213623047,29.520000457763672,43.27000045776367,34.5,39.84000015258789,9.453947067260742
2015-12-30,14.170000076293945,32.040000915527344,123.22000122070312,29.40999984741211,42.5,34.33000183105469,39.2599983215332,9.309210777282715
2015-12-31,14.09000015258789,31.93000030517578,123.04000091552734,29.469999313354492,42.34000015258789,34.0099983215332,39.040000915527344,9.203947067260742
2016-01-04,13.970000267028809,30.989999771118164,121.45999908447266,28.329999923706055,40.77000045776367,33.310001373291016,38.97999954223633,9.0
2016-01-05,13.720000267028809,30.75,121.13999938964844,27.670000076293945,39.400001525878906,32.43000030517578,37.58000183105469,9.069999694824219
2016-01-06,13.109999656677246,30.239999771118164,118.37999725341797,26.920000076293945,36.599998474121094,31.270000457763672,36.68000030517578,8.539999961853027
2016-01-07,12.699999809265137,29.5,115.56999969482422,25.270000457763672,35.290000915527344,29.989999771118164,35.470001220703125,8.260000228881836
2016-01-08,12.539999961853027,28.889999389648438,113.05999755859375,25.579999923706055,34.90999984741211,29.530000686645508,34.810001373291016,7.989999771118164
2016-01-11,12.770000457763672,29.360000610351562,114.80999755859375,26.450000762939453,35.540000915527344,30.25,34.58000183105469,8.109999656677246
2016-01-12,12.850000381469727,29.889999389648438,115.83000183105469,26.799999237060547,34.68000030517578,30.299999237060547,34.75,8.1899995803833
2016-01-13,12.199999809265137,29.700000762939453,114.98999786376953,26.639999389648438,33.810001373291016,30.489999771118164,33.939998626708984,7.860000133514404
2016-01-14,12.1899995803833,29.959999084472656,116.29000091552734,26.079999923706055,34.22999954223633,30.299999237060547,33.970001220703125,7.53000020980835
2016-01-15,11.970000267028809,29.030000686645508,112.5999984741211,24.84000015258789,33.540000915527344,29.56999969482422,34.22999954223633,7.340000152587891
2016-01-19,11.949999809265137,29.149999618530273,115.0199966430664,25.610000610351562,32.380001068115234,29.399999618530273,33.790000915527344,7.119999885559082
2016-01-20,11.899999618530273,28.270000457763672,111.51000213623047,24.469999313354492,32.939998626708984,29.420000076293945,32.88999938964844,6.889999866485596
